Wine	store_sku	catalogid	csize	pos_qty	web_qty	web_cost	cprice	surcharge	aipo	ppo	min_price	manual_price	web_markup	fcase_price	fbot_cost	pos_cost	xf_bot_cost	splitcase_charge	cost_diff	bot_per_case	xf_bot_per_case	Wholesaler	minimumquantity	hide	avail_code
Montevina Pinot Grigio Terra D'oro	37823	434235	750ml	0	0	12.2800	15.3400		NULL	NULL	0.0000	0.0000	0.25	128.20	10.68	12.2800	10.6800	1.6000	0.00	12	12	SWS	NULL	0	2
Montevina Moscato Terra D'oro	37818	434230	750ml	0	0	12.2800	15.3400		NULL	NULL	0.0000	0.0000	0.25	128.20	10.68	12.2800	10.6800	1.6000	0.00	12	12	SWS	NULL	0	2
Twisted Wine Cellars Pinot Grigio	54234	451638	1.5Ltr	0	0	12.3000	20.3400	5	NULL	NULL	0.0000	0.0000	0.65	64.20	10.7	12.3000	10.7000	1.6000	0.00	6	6	SWS	NULL	0	2
Twisted Wine Cellars Chardonnay	47983	445076	1.5Ltr	0	0	12.3000	20.3400	5	NULL	NULL	0.0000	0.0000	0.65	64.20	10.7	12.3000	10.7000	1.6000	0.00	6	6	SWS	NULL	0	2
Twisted Wine Cellars Merlot	47982	445075	1.5Ltr	0	0	12.3000	20.3400	5	NULL	NULL	0.0000	0.0000	0.65	64.20	10.7	12.3000	10.7000	1.6000	0.00	6	6	SWS	NULL	0	2
Delicato Twisted Vine Zinfandel	47184	444277	1.5Ltr	0	0	12.3000	20.3400	5	NULL	NULL	0.0000	0.0000	0.65	64.20	10.7	12.3000	10.7000	1.6000	0.00	6	6	SWS	NULL	0	2
Twisted Wine Cellars Moscato	90572	724534	1.5Ltr	0	0	12.3000	20.3400	5	NULL	NULL	0.0000	0.0000	0.65	64.20	10.7	12.3000	10.7000	1.6000	0.00	6	6	SWS	NULL	0	2
Twisted Wine Cellars Cabernet Sauvignon	48052	445145	1.5Ltr	0	0	12.3000	20.3400	5	NULL	NULL	0.0000	0.0000	0.65	64.20	10.7	12.3000	10.7000	1.6000	0.00	6	6	SWS	NULL	0	2
Umani Ronchi Montepulciano D'abruzzo	41247	437675	1.5Ltr	0	0	12.3000	20.3400	5	NULL	NULL	0.0000	0.0000	0.65	64.20	10.7	12.3000	10.7000	1.6000	0.00	6	6	SWS	NULL	0	2
Chateau De Ricaud Reserve Des Coteaux Loupiac	105281	741103	375ml	0	0	12.3000	15.3400		NULL	NULL	0.0000	0.0000	0.25	138.00	11.5	12.3000	11.5000	0.8000	0.00	12	12	VERITY	0	0	2
Cantine Del Notaio Rosato Il Rogito	107212	743053	750ml	16	16	12.3300	15.3400		NULL	NULL	0.0000	0.0000	0.24	147.9600	12.33	12.3300	13.3300	0.0000	0.00	12	12		NULL	0	1
Francis Ford Coppola Director's Cut Pinot Noir	117851	754028	750ml	23	23	12.3300	15.3400		NULL	NULL	0.0000	0.0000	0.24	147.9600	15.58	12.3300	15.5800	1.6000	0.00	12	12	SWS SWS	NULL	0	2
Gysler Silvaner Halbtrocken	110856	746769	1.0Ltr	0	0	12.3300	15.3400		NULL	NULL	0.0000	0.0000	0.24	148.0000	12.33	12.3300	12.3300	0.0000	0.00	12	12	SKUR	NULL	0	2
Tozai Living Jewel Junmai Sake	56048	453463	720ml	0	0	12.3300	15.3400		NULL	NULL	0.0000	0.0000	0.24	148	12.33	12.3300	12.3300	0.0000	0.00	12	12	POLA	NULL	0	2
Rihaku Wandering Poet Junmai Ginjo Sake	55937	453352	300ml	0	0	12.3300	15.3400		NULL	NULL	0.0000	0.0000	0.24	148	12.33	12.3300	12.3300	0.0000	0.00	12	12	POLA	NULL	0	2
Walter Glatzer Zweigelt Riedencuvee	110934	746851	750ml	0	0	12.3300	15.3400		NULL	NULL	0.0000	0.0000	0.24	148.0000	12.33	12.3300	12.3300	0.0000	0.00	12	12	SKUR	NULL	0	2
Darting Durkheimer Hochbenn Riesling Kabinett	110854	746767	750ml	0	0	12.3300	15.3400		NULL	NULL	0.0000	0.0000	0.24	148.0000	12.33	12.3300	12.3300	0.0000	0.00	12	12	SKUR	NULL	0	2
Mumm Napa Brut Prestige	18192	423728	750ml	49	49	12.3400	15.3400		NULL	NULL	0.0000	0.0000	0.24	148.0800	19	12.3400	19.0000	1.6000	0.00	12	12	SWS	NULL	0	1
Chateau Des Aveylans Costier De Nimes	64110	685803	750ml	8	8	12.3400	15.3400		NULL	NULL	0.0000	0.0000	0.24	148.0800	12.34	12.3400	NULL	NULL	0.00	12	NULL		NULL	0	1
Nando Asti Spumante	50525	447624	750ml	0	0	12.3500	15.3400		NULL	NULL	0.0000	0.0000	0.24	129.00	10.75	12.3500	10.7500	1.6000	0.00	12	12	SWS SWS	NULL	0	2
The Show Cabernet Sauvignon	40936	437352	750ml	0	0	12.3500	15.3400		NULL	NULL	0.0000	0.0000	0.24	129.00	10.75	12.3500	10.7500	1.6000	0.00	12	12	SWS	NULL	0	2
Three Thieves Pinot Noir The Show	113065	748989	750ml	0	0	12.3500	15.3400		NULL	NULL	0.0000	0.0000	0.24	129.00	10.75	12.3500	10.7500	1.6000	0.00	12	12	SWS	NULL	0	2
Three Thieves Chardonnay The Show	113079	749007	750ml	0	0	12.3500	15.3400		NULL	NULL	0.0000	0.0000	0.24	129.00	10.75	12.3500	10.7500	1.6000	0.00	12	12	SWS	NULL	0	2
The Show Garnacha	92559	727580	750ml	0	0	12.3500	15.3400		NULL	NULL	0.0000	0.0000	0.24	129.00	10.75	12.3500	10.7500	1.6000	0.00	12	12	SWS	NULL	0	2
Famiglie Valpolicella Ripasso	110689	746601	750ml	0	0	12.3600	15.3400		NULL	NULL	0.0000	0.0000	0.24	140.30	11.7	12.3600	11.7000	0.6600	0.00	12	12	WINBOW	NULL	0	2
Rosenblum Cellars Zinfandel Contra Costa	64056	685739	750ml	6	6	12.3800	15.4400		NULL	NULL	0.0000	0.0000	0.25	0.0000	NULL	12.3800	NULL	NULL	0.00	0	NULL		NULL	0	1
Leonard Kreusch Gewurztraminer Estate	109500	745404	750ml	0	0	12.4000	15.4400		NULL	NULL	0.0000	0.0000	0.24	129.60	10.8	12.4000	10.8000	1.6000	0.00	12	12	SWS	NULL	0	2
Vigne Regali (Banfi) Gavi Principessa Gavia	87696	720196	750ml	0	0	12.4100	15.4400		NULL	NULL	0.0000	0.0000	0.24	127.92	10.66	12.4100	10.6600	1.7500	0.00	12	12	COLONY	NULL	0	2
Chateau St. Jean Fume Blanc	33044	429451	750ml	0	0	12.4100	15.4400		NULL	NULL	0.0000	0.0000	0.24	127.92	10.66	12.4100	10.6600	1.7500	0.00	12	12	COLONY	NULL	0	2
Piper Sonoma Blanc De Blancs	38299	434711	750ml	0	0	12.4100	15.4400		NULL	NULL	0.0000	0.0000	0.24	127.92	10.66	12.4100	10.6600	1.7500	0.00	12	12	COLONY EMNALL	NULL	0	2
Beaulieu Vineyard Cabernet Sauvignon	31711	427416	375ml	0	0	12.4100	15.4400		NULL	NULL	0.0000	0.0000	0.24	127.92	10.66	12.4100	10.6600	1.7500	0.00	12	12	COLONY EMNREG	NULL	0	2
Tierra Secreta Malbec	79436	708673	750ml	0	0	12.4100	15.4400		NULL	NULL	0.0000	0.0000	0.24	127.92	10.66	12.4100	10.6600	1.7500	0.00	12	12	COLONY	NULL	0	2
Penfolds Cabernet Sauvignon Thomas Hyland	78861	707757	750ml	0	0	12.4100	15.4400		NULL	NULL	0.0000	0.0000	0.24	127.92	10.66	12.4100	10.6600	1.7500	0.00	12	12	COLONY	NULL	0	2
Montes Pinot Noir Limited Selection	106433	742256	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Beaulieu Vineyard Pinot Noir Coastal Estates	61210	681250	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY EMNREG	NULL	0	2
Beaulieu Vineyard Moscato Coastal Estates	108846	744733	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY EMNREG	NULL	0	2
Beaulieu Vineyard Red Blend Coastal Estates	104013	739777	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY EMNREG	NULL	0	2
Greg Norman Malbec	114674	750735	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.04	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Five Rivers Ranch Merlot	108162	744041	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Cline Pinot Grigio Chardonnay Sonoma County	109157	745042	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Tenuta Di Nozzole Le Bruniche Toscana Igt	108860	744747	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Shooting Star (Jed Steele) Cabernet Sauvignon Lake County	40348	436761	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Greg Norman Cabernet-Merlot Limestone Coast	79734	709068	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.04	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Velvet Crush Pinot Noir Crush Masters	109694	745596	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.04	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY EMNREG	NULL	0	2
Beaulieu Vineyard Riesling Coastal Estates	61228	681268	750ml	1	1	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	149.0400	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY EMNREG	NULL	0	2
Hazlitt Gewurztraminer	18570	18570	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	129.80	10.82	12.4200	10.8200	1.6000	0.00	12	12	SWS	NULL	0	2
Shooting Star (Jed Steele) Shiraz Black Bubbles	51284	448388	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Velvet Crush Red Blend Crush Masters	109693	745595	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.04	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY EMNREG	NULL	0	2
Concha Y Toro Sauvignon Blanc Gran Reserva Serie Riberas	97005	732653	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Two Hands Chardonnay The Lucky Country	106658	742488	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Lakewood Cabernet Franc	112364	748281	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Hazlitt Chardonnay	18569	18569	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	129.84	10.82	12.4200	10.8200	1.6000	0.00	12	12	SWS	NULL	0	2
Velvet Crush Cabernet Sauvignon Crush Masters	109692	745594	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.04	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY EMNREG	NULL	0	2
Concha Y Toro Merlot Gran Reserva Serie Riberas	97004	732652	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Frescobaldi Chianti Castiglioni	101100	736842	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Beaulieu Vineyard Zinfandel Coastal Estates	31771	427476	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY EMNREG	NULL	0	2
Picket Fence Sauvignon Blanc	109622	745526	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.04	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Greg Norman Shiraz	53258	450629	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.04	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Greg Norman California Estates Shark Red	109611	745515	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.04	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Concha Y Toro Chardonnay Gran Reserva Serie Riberas	97002	732650	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Palacios Remondo Rioja La Vendimia	37622	434034	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Pindar Merlot	58695	456293	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	11.7000	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Edna Valley Pinot Noir Paragon Vineyard	32797	429204	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY EMNROY	NULL	0	2
Beaulieu Vineyard Merlot Coastal Estates California	31769	427474	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY EMNREG	NULL	0	2
Feudo Maccari Nero D'avola	108851	744738	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Concha Y Toro Cabernet Sauvignon Gran Reserva Serie Riberas	97000	732648	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Greg Norman California Estates Chardonnay	52772	450140	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.04	10.67	11.7400	10.6700	1.7500	0.00	12	12	COLONY COLONY	NULL	0	2
Beaulieu Vineyard Chardonnay Coastal Estates	31768	427473	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY EMNREG	NULL	0	2
Lakewood Lemberger	113759	749775	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Pindar Cabernet Sauvignon	59223	457653	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.3700	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Schmitt Sohne Riesling Auslese Blue Bottle	107804	743660	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
The Hess Collection Cabernet Sauvignon Allomi Vineyard	84594	715072	375ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
King Estate Pinot Noir Signature	116249	752337	375ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Greg Norman California Estates Pinot Noir	52771	450139	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.04	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Lakewood Port	113681	749694	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Picket Fence Chardonnay	91889	726634	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.04	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Coppo Barbera D'asti L'avvocata	87867	720481	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	12.4200	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
Pindar Cabernet Franc	37733	434145	750ml	0	0	12.4200	15.4400		NULL	NULL	0.0000	0.0000	0.24	128.00	10.67	11.7000	10.6700	1.7500	0.00	12	12	COLONY	NULL	0	2
